"ALGO";"SPL";"VARIABLE";"value";"DIST";"VRANGE";"FINT"
"NSGAII";"Ptoybox1of3";"PCORRECT";22;"1of3normal";"15";"FI20"
"NSGAII";"Ptoybox1of3";"PCORRECT";23,333334;"1of3normal";"15";"FI20"
"NSGAII";"Ptoybox1of3";"PCORRECT";20;"1of3normal";"15";"FI20"
"NSGAII";"Ptoybox1of3";"PCORRECT";23,666666;"1of3normal";"15";"FI20"
"NSGAII";"Ptoybox1of3";"PCORRECT";23,666666;"1of3normal";"15";"FI20"
"NSGAII";"Ptoybox1of3";"PCORRECT";21;"1of3normal";"15";"FI20"
"NSGAII";"Ptoybox1of3";"PCORRECT";23,666666;"1of3normal";"15";"FI20"
"NSGAII";"Ptoybox1of3";"PCORRECT";24;"1of3normal";"15";"FI20"
"NSGAII";"Ptoybox1of3";"PCORRECT";22;"1of3normal";"15";"FI20"
"NSGAII";"Ptoybox1of3";"PCORRECT";20;"1of3normal";"15";"FI20"
"NSGAII";"Ptoybox1of3";"PCORRECT";21,333334;"1of3normal";"15";"FI20"
"NSGAII";"Ptoybox1of3";"PCORRECT";21,333334;"1of3normal";"15";"FI20"
"NSGAII";"Ptoybox1of3";"PCORRECT";21;"1of3normal";"15";"FI20"
"NSGAII";"Ptoybox1of3";"PCORRECT";24,333334;"1of3normal";"15";"FI20"
"NSGAII";"Ptoybox1of3";"PCORRECT";24,333334;"1of3normal";"15";"FI20"
"NSGAII";"Ptoybox1of3";"PCORRECT";22,333332;"1of3normal";"15";"FI20"
"NSGAII";"Ptoybox1of3";"PCORRECT";23;"1of3normal";"15";"FI20"
"NSGAII";"Ptoybox1of3";"PCORRECT";21,333334;"1of3normal";"15";"FI20"
"NSGAII";"Ptoybox1of3";"PCORRECT";21,666666;"1of3normal";"15";"FI20"
"NSGAII";"Ptoybox1of3";"TimeTo50C";NA;"1of3normal";"15";"FI20"
"NSGAII";"Ptoybox1of3";"TimeTo50C";NA;"1of3normal";"15";"FI20"
"NSGAII";"Ptoybox1of3";"TimeTo50C";NA;"1of3normal";"15";"FI20"
"NSGAII";"Ptoybox1of3";"TimeTo50C";NA;"1of3normal";"15";"FI20"
"NSGAII";"Ptoybox1of3";"TimeTo50C";NA;"1of3normal";"15";"FI20"
"NSGAII";"Ptoybox1of3";"TimeTo50C";NA;"1of3normal";"15";"FI20"
"NSGAII";"Ptoybox1of3";"TimeTo50C";NA;"1of3normal";"15";"FI20"
"NSGAII";"Ptoybox1of3";"TimeTo50C";NA;"1of3normal";"15";"FI20"
"NSGAII";"Ptoybox1of3";"TimeTo50C";NA;"1of3normal";"15";"FI20"
"NSGAII";"Ptoybox1of3";"TimeTo50C";NA;"1of3normal";"15";"FI20"
"NSGAII";"Ptoybox1of3";"TimeTo50C";NA;"1of3normal";"15";"FI20"
"NSGAII";"Ptoybox1of3";"TimeTo50C";NA;"1of3normal";"15";"FI20"
"NSGAII";"Ptoybox1of3";"TimeTo50C";NA;"1of3normal";"15";"FI20"
"NSGAII";"Ptoybox1of3";"TimeTo50C";NA;"1of3normal";"15";"FI20"
"NSGAII";"Ptoybox1of3";"TimeTo50C";NA;"1of3normal";"15";"FI20"
"NSGAII";"Ptoybox1of3";"TimeTo50C";NA;"1of3normal";"15";"FI20"
"NSGAII";"Ptoybox1of3";"TimeTo50C";NA;"1of3normal";"15";"FI20"
"NSGAII";"Ptoybox1of3";"TimeTo50C";NA;"1of3normal";"15";"FI20"
"NSGAII";"Ptoybox1of3";"TimeTo50C";NA;"1of3normal";"15";"FI20"
"NSGAII";"Ptoybox1of3";"TimeTo50C";NA;"1of3normal";"15";"FI20"
"NSGAII";"Ptoybox1of3";"TimeTo50C";NA;"1of3normal";"15";"FI20"
"NSGAII";"Ptoybox1of3";"TimeTo50C";NA;"1of3normal";"15";"FI20"
"NSGAII";"Ptoybox1of3";"TimeTo50C";NA;"1of3normal";"15";"FI20"
"NSGAII";"Ptoybox1of3";"TimeTo50C";NA;"1of3normal";"15";"FI20"
"NSGAII";"Ptoybox1of3";"TimeTo50C";NA;"1of3normal";"15";"FI20"
"NSGAII";"Ptoybox1of3";"TimeTo50C";NA;"1of3normal";"15";"FI20"
"NSGAII";"Ptoybox1of3";"TimeTo50C";NA;"1of3normal";"15";"FI20"
"NSGAII";"Ptoybox1of3";"TimeTo50C";NA;"1of3normal";"15";"FI20"
"NSGAII";"Ptoybox1of3";"TimeTo50C";NA;"1of3normal";"15";"FI20"
"NSGAII";"Ptoybox1of3";"TimeTo50C";NA;"1of3normal";"15";"FI20"
"NSGAII";"Ptoybox1of3";"TimeTo50C";NA;"1of3normal";"15";"FI20"
"NSGAII";"Ptoybox1of3";"TimeTo50C";NA;"1of3normal";"15";"FI20"
"NSGAII";"Ptoybox1of3";"TimeTo50C";NA;"1of3normal";"15";"FI20"
"NSGAII";"Ptoybox1of3";"TimeTo50C";NA;"1of3normal";"15";"FI20"
"NSGAII";"Ptoybox1of3";"TimeTo50C";NA;"1of3normal";"15";"FI20"
"NSGAII";"Ptoybox1of3";"TimeTo50C";NA;"1of3normal";"15";"FI20"
"NSGAII";"Ptoybox1of3";"TimeTo50C";NA;"1of3normal";"15";"FI20"
"NSGAII";"Ptoybox1of3";"TimeTo50C";NA;"1of3normal";"15";"FI20"
"NSGAII";"Ptoybox1of3";"TimeTo50C";NA;"1of3normal";"15";"FI20"
"NSGAII";"Ptoybox1of3";"TimeTo50C";NA;"1of3normal";"15";"FI20"
"NSGAII";"Ptoybox1of3";"TimeTo50C";NA;"1of3normal";"15";"FI20"
"NSGAII";"Ptoybox1of3";"TimeTo50C";NA;"1of3normal";"15";"FI20"
"NSGAII";"Ptoybox1of3";"TimeTo50C";NA;"1of3normal";"15";"FI20"
"NSGAII";"Ptoybox1of3";"TimeTo50C";NA;"1of3normal";"15";"FI20"
"NSGAII";"Ptoybox1of3";"TimeTo50C";NA;"1of3normal";"15";"FI20"
"NSGAII";"Ptoybox1of3";"TimeTo50C";NA;"1of3normal";"15";"FI20"
"NSGAII";"Ptoybox1of3";"TimeTo50C";NA;"1of3normal";"15";"FI20"
"NSGAII";"Ptoybox1of3";"TimeTo50C";NA;"1of3normal";"15";"FI20"
"NSGAII";"Ptoybox1of3";"TimeTo50C";NA;"1of3normal";"15";"FI20"
"NSGAII";"Ptoybox1of3";"TimeTo50C";NA;"1of3normal";"15";"FI20"
"NSGAII";"Ptoybox1of3";"TimeToAnyC";7912;"1of3normal";"15";"FI20"
"NSGAII";"Ptoybox1of3";"TimeToAnyC";4613;"1of3normal";"15";"FI20"
"NSGAII";"Ptoybox1of3";"TimeToAnyC";6356;"1of3normal";"15";"FI20"
"NSGAII";"Ptoybox1of3";"TimeToAnyC";7759;"1of3normal";"15";"FI20"
"NSGAII";"Ptoybox1of3";"TimeToAnyC";6609;"1of3normal";"15";"FI20"
"NSGAII";"Ptoybox1of3";"TimeToAnyC";5985;"1of3normal";"15";"FI20"
"NSGAII";"Ptoybox1of3";"TimeToAnyC";6462;"1of3normal";"15";"FI20"
"NSGAII";"Ptoybox1of3";"TimeToAnyC";7094;"1of3normal";"15";"FI20"
"NSGAII";"Ptoybox1of3";"TimeToAnyC";7109;"1of3normal";"15";"FI20"
"NSGAII";"Ptoybox1of3";"TimeToAnyC";9160;"1of3normal";"15";"FI20"
"NSGAII";"Ptoybox1of3";"TimeToAnyC";8485;"1of3normal";"15";"FI20"
"NSGAII";"Ptoybox1of3";"TimeToAnyC";7791;"1of3normal";"15";"FI20"
"NSGAII";"Ptoybox1of3";"TimeToAnyC";8580;"1of3normal";"15";"FI20"
"NSGAII";"Ptoybox1of3";"TimeToAnyC";5214;"1of3normal";"15";"FI20"
"NSGAII";"Ptoybox1of3";"TimeToAnyC";9895;"1of3normal";"15";"FI20"
"NSGAII";"Ptoybox1of3";"TimeToAnyC";8871;"1of3normal";"15";"FI20"
"NSGAII";"Ptoybox1of3";"TimeToAnyC";9265;"1of3normal";"15";"FI20"
"NSGAII";"Ptoybox1of3";"TimeToAnyC";6610;"1of3normal";"15";"FI20"
"NSGAII";"Ptoybox1of3";"TimeToAnyC";5082;"1of3normal";"15";"FI20"
"NSGAII";"Ptoybox1of3";"TimeToAnyC";8123;"1of3normal";"15";"FI20"
"NSGAII";"Ptoybox1of3";"TimeToAnyC";5096;"1of3normal";"15";"FI20"
"NSGAII";"Ptoybox1of3";"TimeToAnyC";8044;"1of3normal";"15";"FI20"
"NSGAII";"Ptoybox1of3";"TimeToAnyC";7101;"1of3normal";"15";"FI20"
"NSGAII";"Ptoybox1of3";"TimeToAnyC";6398;"1of3normal";"15";"FI20"
"NSGAII";"Ptoybox1of3";"TimeToAnyC";6369;"1of3normal";"15";"FI20"
"NSGAII";"Ptoybox1of3";"TimeToAnyC";9875;"1of3normal";"15";"FI20"
"NSGAII";"Ptoybox1of3";"TimeToAnyC";4922;"1of3normal";"15";"FI20"
"NSGAII";"Ptoybox1of3";"TimeToAnyC";8303;"1of3normal";"15";"FI20"
"NSGAII";"Ptoybox1of3";"TimeToAnyC";5178;"1of3normal";"15";"FI20"
"NSGAII";"Ptoybox1of3";"TimeToAnyC";5133;"1of3normal";"15";"FI20"
"NSGAII";"Ptoybox1of3";"TimeToAnyC";6667;"1of3normal";"15";"FI20"
"NSGAII";"Ptoybox1of3";"TimeToAnyC";6443;"1of3normal";"15";"FI20"
"NSGAII";"Ptoybox1of3";"TimeToAnyC";9413;"1of3normal";"15";"FI20"
"NSGAII";"Ptoybox1of3";"TimeToAnyC";4970;"1of3normal";"15";"FI20"
"NSGAII";"Ptoybox1of3";"TimeToAnyC";7603;"1of3normal";"15";"FI20"
"NSGAII";"Ptoybox1of3";"TimeToAnyC";8634;"1of3normal";"15";"FI20"
"NSGAII";"Ptoybox1of3";"TimeToAnyC";8162;"1of3normal";"15";"FI20"
"NSGAII";"Ptoybox1of3";"TimeToAnyC";8212;"1of3normal";"15";"FI20"
"NSGAII";"Ptoybox1of3";"TimeToAnyC";5749;"1of3normal";"15";"FI20"
"NSGAII";"Ptoybox1of3";"TimeToAnyC";7010;"1of3normal";"15";"FI20"
"NSGAII";"Ptoybox1of3";"TimeToAnyC";9371;"1of3normal";"15";"FI20"
"NSGAII";"Ptoybox1of3";"TimeToAnyC";5102;"1of3normal";"15";"FI20"
"NSGAII";"Ptoybox1of3";"TimeToAnyC";8924;"1of3normal";"15";"FI20"
"NSGAII";"Ptoybox1of3";"TimeToAnyC";9745;"1of3normal";"15";"FI20"
"NSGAII";"Ptoybox1of3";"TimeToAnyC";5991;"1of3normal";"15";"FI20"
"NSGAII";"Ptoybox1of3";"TimeToAnyC";7161;"1of3normal";"15";"FI20"
"NSGAII";"Ptoybox1of3";"TimeToAnyC";6130;"1of3normal";"15";"FI20"
"NSGAII";"Ptoybox1of3";"TimeToAnyC";9639;"1of3normal";"15";"FI20"
"NSGAII";"Ptoybox1of3";"TimeToAnyC";5962;"1of3normal";"15";"FI20"
"NSGAII";"Ptoybox1of3";"TimeToAnyC";5300;"1of3normal";"15";"FI20"
"IBEA";"Ptoybox1of3";"HV";0,167487173829512;"1of3uniform";"15";"F"
"IBEA";"Ptoybox1of3";"HV";0,167319328864192;"1of3uniform";"15";"F"
"IBEA";"Ptoybox1of3";"HV";0,167519351299358;"1of3uniform";"15";"F"
"IBEA";"Ptoybox1of3";"HV";0,166050702194799;"1of3uniform";"15";"F"
"IBEA";"Ptoybox1of3";"HV";0,165752424710415;"1of3uniform";"15";"F"
"IBEA";"Ptoybox1of3";"HV";0,166020815537143;"1of3uniform";"15";"F"
"IBEA";"Ptoybox1of3";"HV";0,16564531813858;"1of3uniform";"15";"F"
"IBEA";"Ptoybox1of3";"HV";0,167289948768019;"1of3uniform";"15";"F"
"IBEA";"Ptoybox1of3";"HV";0,167534959442536;"1of3uniform";"15";"F"
"IBEA";"Ptoybox1of3";"HV";0,167652685919142;"1of3uniform";"15";"F"
"IBEA";"Ptoybox1of3";"HV";0,16591485354813;"1of3uniform";"15";"F"
"IBEA";"Ptoybox1of3";"HV";0,167423876724025;"1of3uniform";"15";"F"
"IBEA";"Ptoybox1of3";"HV";0,167744193868869;"1of3uniform";"15";"F"
"IBEA";"Ptoybox1of3";"HV";0,166025511246502;"1of3uniform";"15";"F"
"IBEA";"Ptoybox1of3";"HV";0,167544830970299;"1of3uniform";"15";"F"
"IBEA";"Ptoybox1of3";"HV";0,165754797270896;"1of3uniform";"15";"F"
"IBEA";"Ptoybox1of3";"HV";0,165932265028329;"1of3uniform";"15";"F"
"IBEA";"Ptoybox1of3";"HV";0,165880189370951;"1of3uniform";"15";"F"
"IBEA";"Ptoybox1of3";"HV";0,167334871787002;"1of3uniform";"15";"F"
"IBEA";"Ptoybox1of3";"HV";0,165848234158962;"1of3uniform";"15";"F"
"IBEA";"Ptoybox1of3";"HV";0,167332955694565;"1of3uniform";"15";"F"
"IBEA";"Ptoybox1of3";"HV";0,165551033946658;"1of3uniform";"15";"F"
"IBEA";"Ptoybox1of3";"HV";0,167576050150081;"1of3uniform";"15";"F"
"IBEA";"Ptoybox1of3";"HV";0,16763472943836;"1of3uniform";"15";"F"
"IBEA";"Ptoybox1of3";"HV";0,167543150428141;"1of3uniform";"15";"F"
"IBEA";"Ptoybox1of3";"HV";0,167493309987699;"1of3uniform";"15";"F"
"IBEA";"Ptoybox1of3";"HV";0,167522815845924;"1of3uniform";"15";"F"
"IBEA";"Ptoybox1of3";"HV";0,167407862976424;"1of3uniform";"15";"F"
"IBEA";"Ptoybox1of3";"HV";0,165853786665512;"1of3uniform";"15";"F"
"IBEA";"Ptoybox1of3";"HV";0,167453614582277;"1of3uniform";"15";"F"
"IBEA";"Ptoybox1of3";"HV";0,167639459165639;"1of3uniform";"15";"F"
"IBEA";"Ptoybox1of3";"HV";0,167551253239502;"1of3uniform";"15";"F"
"IBEA";"Ptoybox1of3";"HV";0,165795185090536;"1of3uniform";"15";"F"
"IBEA";"Ptoybox1of3";"HV";0,165900826587835;"1of3uniform";"15";"F"
"IBEA";"Ptoybox1of3";"HV";0,167457379700447;"1of3uniform";"15";"F"
"IBEA";"Ptoybox1of3";"HV";0,167767677957087;"1of3uniform";"15";"F"
"IBEA";"Ptoybox1of3";"HV";0,166003535062191;"1of3uniform";"15";"F"
"IBEA";"Ptoybox1of3";"HV";0,165920313663207;"1of3uniform";"15";"F"
"IBEA";"Ptoybox1of3";"HV";0,167495545177697;"1of3uniform";"15";"F"
"IBEA";"Ptoybox1of3";"HV";0,167677403975125;"1of3uniform";"15";"F"
"IBEA";"Ptoybox1of3";"HV";0,165846969110313;"1of3uniform";"15";"F"
"IBEA";"Ptoybox1of3";"HV";0,167416740939444;"1of3uniform";"15";"F"
"IBEA";"Ptoybox1of3";"HV";0,167419495714577;"1of3uniform";"15";"F"
"IBEA";"Ptoybox1of3";"HV";0,167609294493304;"1of3uniform";"15";"F"
"IBEA";"Ptoybox1of3";"HV";0,167498701632167;"1of3uniform";"15";"F"
"IBEA";"Ptoybox1of3";"HV";0,165774478223631;"1of3uniform";"15";"F"
"IBEA";"Ptoybox1of3";"HV";0,165888531531289;"1of3uniform";"15";"F"
"IBEA";"Ptoybox1of3";"HV";0,165759613788525;"1of3uniform";"15";"F"
"IBEA";"Ptoybox1of3";"HV";0,167376423082723;"1of3uniform";"15";"F"
"IBEA";"Ptoybox1of3";"HV";0,16729954622728;"1of3uniform";"15";"F"
"IBEA";"Ptoybox1of3";"PCORRECT";27,000002;"1of3uniform";"15";"F"
"IBEA";"Ptoybox1of3";"PCORRECT";28;"1of3uniform";"15";"F"
"IBEA";"Ptoybox1of3";"PCORRECT";28;"1of3uniform";"15";"F"
"IBEA";"Ptoybox1of3";"PCORRECT";30,333334;"1of3uniform";"15";"F"
"IBEA";"Ptoybox1of3";"PCORRECT";30,333334;"1of3uniform";"15";"F"
"IBEA";"Ptoybox1of3";"PCORRECT";30,666668;"1of3uniform";"15";"F"
"IBEA";"Ptoybox1of3";"PCORRECT";30,666668;"1of3uniform";"15";"F"
"IBEA";"Ptoybox1of3";"PCORRECT";28;"1of3uniform";"15";"F"
"IBEA";"Ptoybox1of3";"PCORRECT";27,000002;"1of3uniform";"15";"F"
"IBEA";"Ptoybox1of3";"PCORRECT";27,666668;"1of3uniform";"15";"F"
"IBEA";"Ptoybox1of3";"PCORRECT";30,333334;"1of3uniform";"15";"F"
"IBEA";"Ptoybox1of3";"PCORRECT";27,666668;"1of3uniform";"15";"F"
"IBEA";"Ptoybox1of3";"PCORRECT";27,666668;"1of3uniform";"15";"F"
"IBEA";"Ptoybox1of3";"PCORRECT";31;"1of3uniform";"15";"F"
"IBEA";"Ptoybox1of3";"PCORRECT";27,000002;"1of3uniform";"15";"F"
"IBEA";"Ptoybox1of3";"PCORRECT";29;"1of3uniform";"15";"F"
"IBEA";"Ptoybox1of3";"PCORRECT";30,666668;"1of3uniform";"15";"F"
"IBEA";"Ptoybox1of3";"PCORRECT";30,333334;"1of3uniform";"15";"F"
"IBEA";"Ptoybox1of3";"PCORRECT";27,000002;"1of3uniform";"15";"F"
"IBEA";"Ptoybox1of3";"PCORRECT";31;"1of3uniform";"15";"F"
"IBEA";"Ptoybox1of3";"PCORRECT";28;"1of3uniform";"15";"F"
"IBEA";"Ptoybox1of3";"PCORRECT";31;"1of3uniform";"15";"F"
"IBEA";"Ptoybox1of3";"PCORRECT";27,333334;"1of3uniform";"15";"F"
"IBEA";"Ptoybox1of3";"PCORRECT";28;"1of3uniform";"15";"F"
"IBEA";"Ptoybox1of3";"PCORRECT";27,000002;"1of3uniform";"15";"F"
"IBEA";"Ptoybox1of3";"PCORRECT";28,333334;"1of3uniform";"15";"F"
"IBEA";"Ptoybox1of3";"PCORRECT";27,000002;"1of3uniform";"15";"F"
"IBEA";"Ptoybox1of3";"PCORRECT";28,666666;"1of3uniform";"15";"F"
"IBEA";"Ptoybox1of3";"PCORRECT";30,333334;"1of3uniform";"15";"F"
"IBEA";"Ptoybox1of3";"PCORRECT";27,333334;"1of3uniform";"15";"F"
"IBEA";"Ptoybox1of3";"PCORRECT";27,333334;"1of3uniform";"15";"F"
"IBEA";"Ptoybox1of3";"PCORRECT";26,333332;"1of3uniform";"15";"F"
"IBEA";"Ptoybox1of3";"PCORRECT";30,666668;"1of3uniform";"15";"F"
"IBEA";"Ptoybox1of3";"PCORRECT";30,333334;"1of3uniform";"15";"F"
"IBEA";"Ptoybox1of3";"PCORRECT";27,666668;"1of3uniform";"15";"F"
"IBEA";"Ptoybox1of3";"PCORRECT";28,333334;"1of3uniform";"15";"F"
"IBEA";"Ptoybox1of3";"PCORRECT";30,333334;"1of3uniform";"15";"F"
"IBEA";"Ptoybox1of3";"PCORRECT";30,666668;"1of3uniform";"15";"F"
"IBEA";"Ptoybox1of3";"PCORRECT";27,666668;"1of3uniform";"15";"F"
"IBEA";"Ptoybox1of3";"PCORRECT";27,666668;"1of3uniform";"15";"F"
"IBEA";"Ptoybox1of3";"PCORRECT";29,666666;"1of3uniform";"15";"F"
"IBEA";"Ptoybox1of3";"PCORRECT";27,000002;"1of3uniform";"15";"F"
"IBEA";"Ptoybox1of3";"PCORRECT";27,666668;"1of3uniform";"15";"F"
"IBEA";"Ptoybox1of3";"PCORRECT";27,000002;"1of3uniform";"15";"F"
"IBEA";"Ptoybox1of3";"PCORRECT";27,666668;"1of3uniform";"15";"F"
"IBEA";"Ptoybox1of3";"PCORRECT";30,666668;"1of3uniform";"15";"F"
"IBEA";"Ptoybox1of3";"PCORRECT";30,333334;"1of3uniform";"15";"F"
"IBEA";"Ptoybox1of3";"PCORRECT";30,333334;"1of3uniform";"15";"F"
"IBEA";"Ptoybox1of3";"PCORRECT";27,666668;"1of3uniform";"15";"F"
"IBEA";"Ptoybox1of3";"PCORRECT";28;"1of3uniform";"15";"F"
"IBEA";"Ptoybox1of3";"TimeTo50C";NA;"1of3uniform";"15";"F"
"IBEA";"Ptoybox1of3";"TimeTo50C";NA;"1of3uniform";"15";"F"
"IBEA";"Ptoybox1of3";"TimeTo50C";NA;"1of3uniform";"15";"F"
"IBEA";"Ptoybox1of3";"TimeTo50C";NA;"1of3uniform";"15";"F"
"IBEA";"Ptoybox1of3";"TimeTo50C";NA;"1of3uniform";"15";"F"
"IBEA";"Ptoybox1of3";"TimeTo50C";NA;"1of3uniform";"15";"F"
"IBEA";"Ptoybox1of3";"TimeTo50C";NA;"1of3uniform";"15";"F"
"IBEA";"Ptoybox1of3";"TimeTo50C";NA;"1of3uniform";"15";"F"
"IBEA";"Ptoybox1of3";"TimeTo50C";NA;"1of3uniform";"15";"F"
"IBEA";"Ptoybox1of3";"TimeTo50C";NA;"1of3uniform";"15";"F"
"IBEA";"Ptoybox1of3";"TimeTo50C";NA;"1of3uniform";"15";"F"
"IBEA";"Ptoybox1of3";"TimeTo50C";NA;"1of3uniform";"15";"F"
"IBEA";"Ptoybox1of3";"TimeTo50C";NA;"1of3uniform";"15";"F"
"IBEA";"Ptoybox1of3";"TimeTo50C";NA;"1of3uniform";"15";"F"
"IBEA";"Ptoybox1of3";"TimeTo50C";NA;"1of3uniform";"15";"F"
"IBEA";"Ptoybox1of3";"TimeTo50C";NA;"1of3uniform";"15";"F"
"IBEA";"Ptoybox1of3";"TimeTo50C";NA;"1of3uniform";"15";"F"
"IBEA";"Ptoybox1of3";"TimeTo50C";NA;"1of3uniform";"15";"F"
"IBEA";"Ptoybox1of3";"TimeTo50C";NA;"1of3uniform";"15";"F"
"IBEA";"Ptoybox1of3";"TimeTo50C";NA;"1of3uniform";"15";"F"
"IBEA";"Ptoybox1of3";"TimeTo50C";NA;"1of3uniform";"15";"F"
"IBEA";"Ptoybox1of3";"TimeTo50C";NA;"1of3uniform";"15";"F"
"IBEA";"Ptoybox1of3";"TimeTo50C";NA;"1of3uniform";"15";"F"
"IBEA";"Ptoybox1of3";"TimeTo50C";NA;"1of3uniform";"15";"F"
"IBEA";"Ptoybox1of3";"TimeTo50C";NA;"1of3uniform";"15";"F"
"IBEA";"Ptoybox1of3";"TimeTo50C";NA;"1of3uniform";"15";"F"
"IBEA";"Ptoybox1of3";"TimeTo50C";NA;"1of3uniform";"15";"F"
"IBEA";"Ptoybox1of3";"TimeTo50C";NA;"1of3uniform";"15";"F"
"IBEA";"Ptoybox1of3";"TimeTo50C";NA;"1of3uniform";"15";"F"
"IBEA";"Ptoybox1of3";"TimeTo50C";NA;"1of3uniform";"15";"F"
"IBEA";"Ptoybox1of3";"TimeTo50C";NA;"1of3uniform";"15";"F"
"IBEA";"Ptoybox1of3";"TimeTo50C";NA;"1of3uniform";"15";"F"
"IBEA";"Ptoybox1of3";"TimeTo50C";NA;"1of3uniform";"15";"F"
"IBEA";"Ptoybox1of3";"TimeTo50C";NA;"1of3uniform";"15";"F"
"IBEA";"Ptoybox1of3";"TimeTo50C";NA;"1of3uniform";"15";"F"
"IBEA";"Ptoybox1of3";"TimeTo50C";NA;"1of3uniform";"15";"F"
"IBEA";"Ptoybox1of3";"TimeTo50C";NA;"1of3uniform";"15";"F"
"IBEA";"Ptoybox1of3";"TimeTo50C";NA;"1of3uniform";"15";"F"
"IBEA";"Ptoybox1of3";"TimeTo50C";NA;"1of3uniform";"15";"F"
"IBEA";"Ptoybox1of3";"TimeTo50C";NA;"1of3uniform";"15";"F"
"IBEA";"Ptoybox1of3";"TimeTo50C";NA;"1of3uniform";"15";"F"
"IBEA";"Ptoybox1of3";"TimeTo50C";NA;"1of3uniform";"15";"F"
"IBEA";"Ptoybox1of3";"TimeTo50C";NA;"1of3uniform";"15";"F"
"IBEA";"Ptoybox1of3";"TimeTo50C";NA;"1of3uniform";"15";"F"
"IBEA";"Ptoybox1of3";"TimeTo50C";NA;"1of3uniform";"15";"F"
"IBEA";"Ptoybox1of3";"TimeTo50C";NA;"1of3uniform";"15";"F"
"IBEA";"Ptoybox1of3";"TimeTo50C";NA;"1of3uniform";"15";"F"
"IBEA";"Ptoybox1of3";"TimeTo50C";NA;"1of3uniform";"15";"F"
"IBEA";"Ptoybox1of3";"TimeTo50C";NA;"1of3uniform";"15";"F"
"IBEA";"Ptoybox1of3";"TimeTo50C";NA;"1of3uniform";"15";"F"
"IBEA";"Ptoybox1of3";"TimeToAnyC";22070;"1of3uniform";"15";"F"
"IBEA";"Ptoybox1of3";"TimeToAnyC";26584;"1of3uniform";"15";"F"
"IBEA";"Ptoybox1of3";"TimeToAnyC";23966;"1of3uniform";"15";"F"
"IBEA";"Ptoybox1of3";"TimeToAnyC";38793;"1of3uniform";"15";"F"
"IBEA";"Ptoybox1of3";"TimeToAnyC";21731;"1of3uniform";"15";"F"
"IBEA";"Ptoybox1of3";"TimeToAnyC";31769;"1of3uniform";"15";"F"
"IBEA";"Ptoybox1of3";"TimeToAnyC";26287;"1of3uniform";"15";"F"
"IBEA";"Ptoybox1of3";"TimeToAnyC";33805;"1of3uniform";"15";"F"
"IBEA";"Ptoybox1of3";"TimeToAnyC";35172;"1of3uniform";"15";"F"
"IBEA";"Ptoybox1of3";"TimeToAnyC";23355;"1of3uniform";"15";"F"
"IBEA";"Ptoybox1of3";"TimeToAnyC";18959;"1of3uniform";"15";"F"
"IBEA";"Ptoybox1of3";"TimeToAnyC";25319;"1of3uniform";"15";"F"
"IBEA";"Ptoybox1of3";"TimeToAnyC";29208;"1of3uniform";"15";"F"
"IBEA";"Ptoybox1of3";"TimeToAnyC";31028;"1of3uniform";"15";"F"
"IBEA";"Ptoybox1of3";"TimeToAnyC";31540;"1of3uniform";"15";"F"
"IBEA";"Ptoybox1of3";"TimeToAnyC";22656;"1of3uniform";"15";"F"
"IBEA";"Ptoybox1of3";"TimeToAnyC";17906;"1of3uniform";"15";"F"
"IBEA";"Ptoybox1of3";"TimeToAnyC";30480;"1of3uniform";"15";"F"
"IBEA";"Ptoybox1of3";"TimeToAnyC";18617;"1of3uniform";"15";"F"
"IBEA";"Ptoybox1of3";"TimeToAnyC";25976;"1of3uniform";"15";"F"
"IBEA";"Ptoybox1of3";"TimeToAnyC";22820;"1of3uniform";"15";"F"
"IBEA";"Ptoybox1of3";"TimeToAnyC";21090;"1of3uniform";"15";"F"
"IBEA";"Ptoybox1of3";"TimeToAnyC";36291;"1of3uniform";"15";"F"
"IBEA";"Ptoybox1of3";"TimeToAnyC";20068;"1of3uniform";"15";"F"
"IBEA";"Ptoybox1of3";"TimeToAnyC";23385;"1of3uniform";"15";"F"
"IBEA";"Ptoybox1of3";"TimeToAnyC";28812;"1of3uniform";"15";"F"
"IBEA";"Ptoybox1of3";"TimeToAnyC";33147;"1of3uniform";"15";"F"
"IBEA";"Ptoybox1of3";"TimeToAnyC";32699;"1of3uniform";"15";"F"
"IBEA";"Ptoybox1of3";"TimeToAnyC";28876;"1of3uniform";"15";"F"
"IBEA";"Ptoybox1of3";"TimeToAnyC";25098;"1of3uniform";"15";"F"
"IBEA";"Ptoybox1of3";"TimeToAnyC";28243;"1of3uniform";"15";"F"
"IBEA";"Ptoybox1of3";"TimeToAnyC";25384;"1of3uniform";"15";"F"
"IBEA";"Ptoybox1of3";"TimeToAnyC";21980;"1of3uniform";"15";"F"
"IBEA";"Ptoybox1of3";"TimeToAnyC";21538;"1of3uniform";"15";"F"
"IBEA";"Ptoybox1of3";"TimeToAnyC";26758;"1of3uniform";"15";"F"
"IBEA";"Ptoybox1of3";"TimeToAnyC";24311;"1of3uniform";"15";"F"
"IBEA";"Ptoybox1of3";"TimeToAnyC";29892;"1of3uniform";"15";"F"
"IBEA";"Ptoybox1of3";"TimeToAnyC";28336;"1of3uniform";"15";"F"
"IBEA";"Ptoybox1of3";"TimeToAnyC";24994;"1of3uniform";"15";"F"
"IBEA";"Ptoybox1of3";"TimeToAnyC";25364;"1of3uniform";"15";"F"
