"ALGO";"SPL";"VARIABLE";"value";"DIST";"VRANGE";"FINT"
"IBEA";"Pfiasco1of3";"TimeTo50C";NA;"normal";"15";"F"
"IBEA";"Pfiasco1of3";"TimeTo50C";NA;"normal";"15";"F"
"IBEA";"Pfiasco1of3";"TimeTo50C";NA;"normal";"15";"F"
"IBEA";"Pfiasco1of3";"TimeTo50C";NA;"normal";"15";"F"
"IBEA";"Pfiasco1of3";"TimeTo50C";NA;"normal";"15";"F"
"IBEA";"Pfiasco1of3";"TimeTo50C";NA;"normal";"15";"F"
"IBEA";"Pfiasco1of3";"TimeTo50C";NA;"normal";"15";"F"
"IBEA";"Pfiasco1of3";"TimeTo50C";NA;"normal";"15";"F"
"IBEA";"Pfiasco1of3";"TimeTo50C";NA;"normal";"15";"F"
"IBEA";"Pfiasco1of3";"TimeTo50C";NA;"normal";"15";"F"
"IBEA";"Pfiasco1of3";"TimeTo50C";NA;"normal";"15";"F"
"IBEA";"Pfiasco1of3";"TimeTo50C";NA;"normal";"15";"F"
"IBEA";"Pfiasco1of3";"TimeTo50C";NA;"normal";"15";"F"
"IBEA";"Pfiasco1of3";"TimeTo50C";NA;"normal";"15";"F"
"IBEA";"Pfiasco1of3";"TimeTo50C";NA;"normal";"15";"F"
"IBEA";"Pfiasco1of3";"TimeToAnyC";92966;"normal";"15";"F"
"IBEA";"Pfiasco1of3";"TimeToAnyC";95568;"normal";"15";"F"
"IBEA";"Pfiasco1of3";"TimeToAnyC";92422;"normal";"15";"F"
"IBEA";"Pfiasco1of3";"TimeToAnyC";109360;"normal";"15";"F"
"IBEA";"Pfiasco1of3";"TimeToAnyC";87960;"normal";"15";"F"
"IBEA";"Pfiasco1of3";"TimeToAnyC";93814;"normal";"15";"F"
"IBEA";"Pfiasco1of3";"TimeToAnyC";103421;"normal";"15";"F"
"IBEA";"Pfiasco1of3";"TimeToAnyC";100205;"normal";"15";"F"
"IBEA";"Pfiasco1of3";"TimeToAnyC";113331;"normal";"15";"F"
"IBEA";"Pfiasco1of3";"TimeToAnyC";105382;"normal";"15";"F"
"IBEA";"Pfiasco1of3";"TimeToAnyC";93846;"normal";"15";"F"
"IBEA";"Pfiasco1of3";"TimeToAnyC";95717;"normal";"15";"F"
"IBEA";"Pfiasco1of3";"TimeToAnyC";98038;"normal";"15";"F"
"IBEA";"Pfiasco1of3";"TimeToAnyC";82853;"normal";"15";"F"
"IBEA";"Pfiasco1of3";"TimeToAnyC";88415;"normal";"15";"F"
"IBEA";"Pfiasco1of3";"TimeToAnyC";99092;"normal";"15";"F"
"IBEA";"Pfiasco1of3";"TimeToAnyC";96311;"normal";"15";"F"
"IBEA";"Pfiasco1of3";"TimeToAnyC";112925;"normal";"15";"F"
"IBEA";"Pfiasco1of3";"TimeToAnyC";94752;"normal";"15";"F"
"IBEA";"Pfiasco1of3";"TimeToAnyC";96603;"normal";"15";"F"
"IBEA";"Pfiasco1of3";"TimeToAnyC";101914;"normal";"15";"F"
"IBEA";"Pfiasco1of3";"TimeToAnyC";85123;"normal";"15";"F"
"IBEA";"Pfiasco1of3";"TimeToAnyC";104862;"normal";"15";"F"
"IBEA";"Pfiasco1of3";"TimeToAnyC";114483;"normal";"15";"F"
"IBEA";"Pfiasco1of3";"TimeToAnyC";102522;"normal";"15";"F"
"IBEA";"Pfiasco1of3";"TimeToAnyC";104253;"normal";"15";"F"
"IBEA";"Pfiasco1of3";"TimeToAnyC";85089;"normal";"15";"F"
"IBEA";"Pfiasco1of3";"TimeToAnyC";82853;"normal";"15";"F"
"IBEA";"Pfiasco1of3";"TimeToAnyC";87613;"normal";"15";"F"
"IBEA";"Pfiasco1of3";"TimeToAnyC";83579;"normal";"15";"F"
"IBEA";"Pfiasco1of3";"TimeToAnyC";96702;"normal";"15";"F"
"IBEA";"Pfiasco1of3";"TimeToAnyC";91568;"normal";"15";"F"
"IBEA";"Pfiasco1of3";"TimeToAnyC";116918;"normal";"15";"F"
"IBEA";"Pfiasco1of3";"TimeToAnyC";89980;"normal";"15";"F"
"IBEA";"Pfiasco1of3";"TimeToAnyC";89877;"normal";"15";"F"
"IBEA";"Pfiasco1of3";"TimeToAnyC";93246;"normal";"15";"F"
"IBEA";"Pfiasco1of3";"TimeToAnyC";111377;"normal";"15";"F"
"IBEA";"Pfiasco1of3";"TimeToAnyC";101295;"normal";"15";"F"
"IBEA";"Pfiasco1of3";"TimeToAnyC";110749;"normal";"15";"F"
"IBEA";"Pfiasco1of3";"TimeToAnyC";92519;"normal";"15";"F"
"IBEA";"Pfiasco1of3";"TimeToAnyC";104466;"normal";"15";"F"
"IBEA";"Pfiasco1of3";"TimeToAnyC";89561;"normal";"15";"F"
"IBEA";"Pfiasco1of3";"TimeToAnyC";106308;"normal";"15";"F"
"IBEA";"Pfiasco1of3";"TimeToAnyC";98432;"normal";"15";"F"
"IBEA";"Pfiasco1of3";"TimeToAnyC";89396;"normal";"15";"F"
"IBEA";"Pfiasco1of3";"TimeToAnyC";104408;"normal";"15";"F"
"IBEA";"Pfiasco1of3";"TimeToAnyC";99148;"normal";"15";"F"
"IBEA";"Pfiasco1of3";"TimeToAnyC";98500;"normal";"15";"F"
"IBEA";"Pfiasco1of3";"TimeToAnyC";86866;"normal";"15";"F"
"IBEA";"Pfiasco1of3";"TimeToAnyC";96681;"normal";"15";"F"
"NSGAII";"Pfiasco1of3";"HV";0,0348719154075473;"normal";"15";"F"
"NSGAII";"Pfiasco1of3";"HV";0,0350513550507306;"normal";"15";"F"
"NSGAII";"Pfiasco1of3";"HV";0,0349545052718819;"normal";"15";"F"
"NSGAII";"Pfiasco1of3";"HV";0,0354808113463737;"normal";"15";"F"
"NSGAII";"Pfiasco1of3";"HV";0,0360558189049535;"normal";"15";"F"
"NSGAII";"Pfiasco1of3";"HV";0,0353944367826689;"normal";"15";"F"
"NSGAII";"Pfiasco1of3";"HV";0,0361019272722377;"normal";"15";"F"
"NSGAII";"Pfiasco1of3";"HV";0,0347838552694379;"normal";"15";"F"
"NSGAII";"Pfiasco1of3";"HV";0,035216838572144;"normal";"15";"F"
"NSGAII";"Pfiasco1of3";"HV";0,035412448722093;"normal";"15";"F"
"NSGAII";"Pfiasco1of3";"HV";0,0350684156986217;"normal";"15";"F"
"NSGAII";"Pfiasco1of3";"HV";0,0352058037461882;"normal";"15";"F"
"NSGAII";"Pfiasco1of3";"HV";0,0359653960122039;"normal";"15";"F"
"NSGAII";"Pfiasco1of3";"HV";0,0345972258751787;"normal";"15";"F"
"NSGAII";"Pfiasco1of3";"HV";0,034676495845481;"normal";"15";"F"
"NSGAII";"Pfiasco1of3";"HV";0,0348215447521942;"normal";"15";"F"
"NSGAII";"Pfiasco1of3";"HV";0,0351351628921285;"normal";"15";"F"
"NSGAII";"Pfiasco1of3";"HV";0,0349979579659901;"normal";"15";"F"
"NSGAII";"Pfiasco1of3";"HV";0,0354313383590296;"normal";"15";"F"
"NSGAII";"Pfiasco1of3";"HV";0,0357493466520891;"normal";"15";"F"
"NSGAII";"Pfiasco1of3";"HV";0,0346699493371176;"normal";"15";"F"
"NSGAII";"Pfiasco1of3";"HV";0,0352047327685606;"normal";"15";"F"
"NSGAII";"Pfiasco1of3";"HV";0,0356516775674743;"normal";"15";"F"
"NSGAII";"Pfiasco1of3";"HV";0,0353585290938848;"normal";"15";"F"
"NSGAII";"Pfiasco1of3";"HV";0,0346969277348167;"normal";"15";"F"
"NSGAII";"Pfiasco1of3";"HV";0,0348999252678331;"normal";"15";"F"
"NSGAII";"Pfiasco1of3";"HV";0,035884406196589;"normal";"15";"F"
"NSGAII";"Pfiasco1of3";"HV";0,0347261112316125;"normal";"15";"F"
"NSGAII";"Pfiasco1of3";"HV";0,0352687560578699;"normal";"15";"F"
"NSGAII";"Pfiasco1of3";"HV";0,0351196044264287;"normal";"15";"F"
"NSGAII";"Pfiasco1of3";"HV";0,0355114819202835;"normal";"15";"F"
"NSGAII";"Pfiasco1of3";"HV";0,0342850360387795;"normal";"15";"F"
"NSGAII";"Pfiasco1of3";"HV";0,0362707415941798;"normal";"15";"F"
"NSGAII";"Pfiasco1of3";"HV";0,0352632272093286;"normal";"15";"F"
"NSGAII";"Pfiasco1of3";"HV";0,0345560616846914;"normal";"15";"F"
"NSGAII";"Pfiasco1of3";"HV";0,0354925271089893;"normal";"15";"F"
"NSGAII";"Pfiasco1of3";"HV";0,0345455150244099;"normal";"15";"F"
"NSGAII";"Pfiasco1of3";"HV";0,03595614019891;"normal";"15";"F"
"NSGAII";"Pfiasco1of3";"HV";0,0357891733232545;"normal";"15";"F"
"NSGAII";"Pfiasco1of3";"HV";0,0359380481113233;"normal";"15";"F"
"NSGAII";"Pfiasco1of3";"HV";0,0355154308567566;"normal";"15";"F"
"NSGAII";"Pfiasco1of3";"HV";0,0351401194256722;"normal";"15";"F"
"NSGAII";"Pfiasco1of3";"HV";0,0361163219470961;"normal";"15";"F"
"NSGAII";"Pfiasco1of3";"HV";0,0352393008585898;"normal";"15";"F"
"NSGAII";"Pfiasco1of3";"HV";0,0360467912859155;"normal";"15";"F"
"NSGAII";"Pfiasco1of3";"HV";0,0359153619953109;"normal";"15";"F"
"NSGAII";"Pfiasco1of3";"HV";0,0361155473587815;"normal";"15";"F"
"NSGAII";"Pfiasco1of3";"HV";0,0355118411558728;"normal";"15";"F"
"NSGAII";"Pfiasco1of3";"HV";0,0357462412392208;"normal";"15";"F"
"NSGAII";"Pfiasco1of3";"HV";0,0347771535515168;"normal";"15";"F"
"NSGAII";"Pfiasco1of3";"PCORRECT";1,6666667;"normal";"15";"F"
"NSGAII";"Pfiasco1of3";"PCORRECT";2;"normal";"15";"F"
"NSGAII";"Pfiasco1of3";"PCORRECT";3,6666665;"normal";"15";"F"
"NSGAII";"Pfiasco1of3";"PCORRECT";2;"normal";"15";"F"
"NSGAII";"Pfiasco1of3";"PCORRECT";2;"normal";"15";"F"
"NSGAII";"Pfiasco1of3";"PCORRECT";2,3333333;"normal";"15";"F"
"NSGAII";"Pfiasco1of3";"PCORRECT";2,6666667;"normal";"15";"F"
"NSGAII";"Pfiasco1of3";"PCORRECT";3;"normal";"15";"F"
"NSGAII";"Pfiasco1of3";"PCORRECT";2,3333333;"normal";"15";"F"
"NSGAII";"Pfiasco1of3";"PCORRECT";1,6666667;"normal";"15";"F"
"NSGAII";"Pfiasco1of3";"PCORRECT";2;"normal";"15";"F"
"NSGAII";"Pfiasco1of3";"PCORRECT";3,6666665;"normal";"15";"F"
"NSGAII";"Pfiasco1of3";"PCORRECT";2;"normal";"15";"F"
"NSGAII";"Pfiasco1of3";"PCORRECT";2,6666667;"normal";"15";"F"
"NSGAII";"Pfiasco1of3";"PCORRECT";2,6666667;"normal";"15";"F"
"NSGAII";"Pfiasco1of3";"PCORRECT";2,3333333;"normal";"15";"F"
"NSGAII";"Pfiasco1of3";"PCORRECT";3;"normal";"15";"F"
"NSGAII";"Pfiasco1of3";"PCORRECT";3;"normal";"15";"F"
"NSGAII";"Pfiasco1of3";"PCORRECT";3;"normal";"15";"F"
"NSGAII";"Pfiasco1of3";"PCORRECT";2;"normal";"15";"F"
"NSGAII";"Pfiasco1of3";"PCORRECT";1,3333334;"normal";"15";"F"
"NSGAII";"Pfiasco1of3";"PCORRECT";2;"normal";"15";"F"
"NSGAII";"Pfiasco1of3";"PCORRECT";2,6666667;"normal";"15";"F"
"NSGAII";"Pfiasco1of3";"PCORRECT";2,3333333;"normal";"15";"F"
"NSGAII";"Pfiasco1of3";"PCORRECT";1,6666667;"normal";"15";"F"
"NSGAII";"Pfiasco1of3";"PCORRECT";1,6666667;"normal";"15";"F"
"NSGAII";"Pfiasco1of3";"PCORRECT";3;"normal";"15";"F"
"NSGAII";"Pfiasco1of3";"PCORRECT";3;"normal";"15";"F"
"NSGAII";"Pfiasco1of3";"PCORRECT";1,3333334;"normal";"15";"F"
"NSGAII";"Pfiasco1of3";"PCORRECT";3,6666665;"normal";"15";"F"
"NSGAII";"Pfiasco1of3";"PCORRECT";2,3333333;"normal";"15";"F"
"NSGAII";"Pfiasco1of3";"PCORRECT";2;"normal";"15";"F"
"NSGAII";"Pfiasco1of3";"PCORRECT";3,3333335;"normal";"15";"F"
"NSGAII";"Pfiasco1of3";"PCORRECT";2,3333333;"normal";"15";"F"
"NSGAII";"Pfiasco1of3";"PCORRECT";1;"normal";"15";"F"
"NSGAII";"Pfiasco1of3";"PCORRECT";2;"normal";"15";"F"
"NSGAII";"Pfiasco1of3";"PCORRECT";3,3333335;"normal";"15";"F"
"NSGAII";"Pfiasco1of3";"PCORRECT";2,3333333;"normal";"15";"F"
"NSGAII";"Pfiasco1of3";"PCORRECT";2;"normal";"15";"F"
"NSGAII";"Pfiasco1of3";"PCORRECT";2,3333333;"normal";"15";"F"
"NSGAII";"Pfiasco1of3";"PCORRECT";3;"normal";"15";"F"
"NSGAII";"Pfiasco1of3";"PCORRECT";2,3333333;"normal";"15";"F"
"NSGAII";"Pfiasco1of3";"PCORRECT";3,3333335;"normal";"15";"F"
"NSGAII";"Pfiasco1of3";"PCORRECT";2;"normal";"15";"F"
"NSGAII";"Pfiasco1of3";"PCORRECT";2,3333333;"normal";"15";"F"
"NSGAII";"Pfiasco1of3";"PCORRECT";2;"normal";"15";"F"
"NSGAII";"Pfiasco1of3";"PCORRECT";2,3333333;"normal";"15";"F"
"NSGAII";"Pfiasco1of3";"PCORRECT";2,6666667;"normal";"15";"F"
"NSGAII";"Pfiasco1of3";"PCORRECT";1,3333334;"normal";"15";"F"
"NSGAII";"Pfiasco1of3";"PCORRECT";2;"normal";"15";"F"
"NSGAII";"Pfiasco1of3";"TimeTo50C";NA;"normal";"15";"F"
"NSGAII";"Pfiasco1of3";"TimeTo50C";NA;"normal";"15";"F"
"NSGAII";"Pfiasco1of3";"TimeTo50C";NA;"normal";"15";"F"
"NSGAII";"Pfiasco1of3";"TimeTo50C";NA;"normal";"15";"F"
"NSGAII";"Pfiasco1of3";"TimeTo50C";NA;"normal";"15";"F"
"NSGAII";"Pfiasco1of3";"TimeTo50C";NA;"normal";"15";"F"
"NSGAII";"Pfiasco1of3";"TimeTo50C";NA;"normal";"15";"F"
"NSGAII";"Pfiasco1of3";"TimeTo50C";NA;"normal";"15";"F"
"NSGAII";"Pfiasco1of3";"TimeTo50C";NA;"normal";"15";"F"
"NSGAII";"Pfiasco1of3";"TimeTo50C";NA;"normal";"15";"F"
"NSGAII";"Pfiasco1of3";"TimeTo50C";NA;"normal";"15";"F"
"NSGAII";"Pfiasco1of3";"TimeTo50C";NA;"normal";"15";"F"
"NSGAII";"Pfiasco1of3";"TimeTo50C";NA;"normal";"15";"F"
"NSGAII";"Pfiasco1of3";"TimeTo50C";NA;"normal";"15";"F"
"NSGAII";"Pfiasco1of3";"TimeTo50C";NA;"normal";"15";"F"
"NSGAII";"Pfiasco1of3";"TimeTo50C";NA;"normal";"15";"F"
"NSGAII";"Pfiasco1of3";"TimeTo50C";NA;"normal";"15";"F"
"NSGAII";"Pfiasco1of3";"TimeTo50C";NA;"normal";"15";"F"
"NSGAII";"Pfiasco1of3";"TimeTo50C";NA;"normal";"15";"F"
"NSGAII";"Pfiasco1of3";"TimeTo50C";NA;"normal";"15";"F"
"NSGAII";"Pfiasco1of3";"TimeTo50C";NA;"normal";"15";"F"
"NSGAII";"Pfiasco1of3";"TimeTo50C";NA;"normal";"15";"F"
"NSGAII";"Pfiasco1of3";"TimeTo50C";NA;"normal";"15";"F"
"NSGAII";"Pfiasco1of3";"TimeTo50C";NA;"normal";"15";"F"
"NSGAII";"Pfiasco1of3";"TimeTo50C";NA;"normal";"15";"F"
"NSGAII";"Pfiasco1of3";"TimeTo50C";NA;"normal";"15";"F"
"NSGAII";"Pfiasco1of3";"TimeTo50C";NA;"normal";"15";"F"
"NSGAII";"Pfiasco1of3";"TimeTo50C";NA;"normal";"15";"F"
"NSGAII";"Pfiasco1of3";"TimeTo50C";NA;"normal";"15";"F"
"NSGAII";"Pfiasco1of3";"TimeTo50C";NA;"normal";"15";"F"
"NSGAII";"Pfiasco1of3";"TimeTo50C";NA;"normal";"15";"F"
"NSGAII";"Pfiasco1of3";"TimeTo50C";NA;"normal";"15";"F"
"NSGAII";"Pfiasco1of3";"TimeTo50C";NA;"normal";"15";"F"
"NSGAII";"Pfiasco1of3";"TimeTo50C";NA;"normal";"15";"F"
"NSGAII";"Pfiasco1of3";"TimeTo50C";NA;"normal";"15";"F"
"NSGAII";"Pfiasco1of3";"TimeTo50C";NA;"normal";"15";"F"
"NSGAII";"Pfiasco1of3";"TimeTo50C";NA;"normal";"15";"F"
"NSGAII";"Pfiasco1of3";"TimeTo50C";NA;"normal";"15";"F"
"NSGAII";"Pfiasco1of3";"TimeTo50C";NA;"normal";"15";"F"
"NSGAII";"Pfiasco1of3";"TimeTo50C";NA;"normal";"15";"F"
"NSGAII";"Pfiasco1of3";"TimeTo50C";NA;"normal";"15";"F"
"NSGAII";"Pfiasco1of3";"TimeTo50C";NA;"normal";"15";"F"
"NSGAII";"Pfiasco1of3";"TimeTo50C";NA;"normal";"15";"F"
"NSGAII";"Pfiasco1of3";"TimeTo50C";NA;"normal";"15";"F"
"NSGAII";"Pfiasco1of3";"TimeTo50C";NA;"normal";"15";"F"
"NSGAII";"Pfiasco1of3";"TimeTo50C";NA;"normal";"15";"F"
"NSGAII";"Pfiasco1of3";"TimeTo50C";NA;"normal";"15";"F"
"NSGAII";"Pfiasco1of3";"TimeTo50C";NA;"normal";"15";"F"
"NSGAII";"Pfiasco1of3";"TimeTo50C";NA;"normal";"15";"F"
"NSGAII";"Pfiasco1of3";"TimeTo50C";NA;"normal";"15";"F"
"NSGAII";"Pfiasco1of3";"TimeToAnyC";49861;"normal";"15";"F"
"NSGAII";"Pfiasco1of3";"TimeToAnyC";27948;"normal";"15";"F"
"NSGAII";"Pfiasco1of3";"TimeToAnyC";48437;"normal";"15";"F"
"NSGAII";"Pfiasco1of3";"TimeToAnyC";44621;"normal";"15";"F"
"NSGAII";"Pfiasco1of3";"TimeToAnyC";42680;"normal";"15";"F"
"NSGAII";"Pfiasco1of3";"TimeToAnyC";41620;"normal";"15";"F"
"NSGAII";"Pfiasco1of3";"TimeToAnyC";32240;"normal";"15";"F"
"NSGAII";"Pfiasco1of3";"TimeToAnyC";48222;"normal";"15";"F"
"NSGAII";"Pfiasco1of3";"TimeToAnyC";35023;"normal";"15";"F"
"NSGAII";"Pfiasco1of3";"TimeToAnyC";37012;"normal";"15";"F"
"NSGAII";"Pfiasco1of3";"TimeToAnyC";33705;"normal";"15";"F"
"NSGAII";"Pfiasco1of3";"TimeToAnyC";44667;"normal";"15";"F"
"NSGAII";"Pfiasco1of3";"TimeToAnyC";36196;"normal";"15";"F"
"NSGAII";"Pfiasco1of3";"TimeToAnyC";34718;"normal";"15";"F"
"NSGAII";"Pfiasco1of3";"TimeToAnyC";46499;"normal";"15";"F"
"NSGAII";"Pfiasco1of3";"TimeToAnyC";35422;"normal";"15";"F"
"NSGAII";"Pfiasco1of3";"TimeToAnyC";36084;"normal";"15";"F"
"NSGAII";"Pfiasco1of3";"TimeToAnyC";32163;"normal";"15";"F"
"NSGAII";"Pfiasco1of3";"TimeToAnyC";39050;"normal";"15";"F"
"NSGAII";"Pfiasco1of3";"TimeToAnyC";45823;"normal";"15";"F"
"NSGAII";"Pfiasco1of3";"TimeToAnyC";47271;"normal";"15";"F"
"NSGAII";"Pfiasco1of3";"TimeToAnyC";30862;"normal";"15";"F"
"NSGAII";"Pfiasco1of3";"TimeToAnyC";33228;"normal";"15";"F"
"NSGAII";"Pfiasco1of3";"TimeToAnyC";39308;"normal";"15";"F"
"NSGAII";"Pfiasco1of3";"TimeToAnyC";30204;"normal";"15";"F"
"NSGAII";"Pfiasco1of3";"TimeToAnyC";41347;"normal";"15";"F"
"NSGAII";"Pfiasco1of3";"TimeToAnyC";36003;"normal";"15";"F"
"NSGAII";"Pfiasco1of3";"TimeToAnyC";44704;"normal";"15";"F"
"NSGAII";"Pfiasco1of3";"TimeToAnyC";44440;"normal";"15";"F"
"NSGAII";"Pfiasco1of3";"TimeToAnyC";40225;"normal";"15";"F"
"NSGAII";"Pfiasco1of3";"TimeToAnyC";37829;"normal";"15";"F"
"NSGAII";"Pfiasco1of3";"TimeToAnyC";38071;"normal";"15";"F"
"NSGAII";"Pfiasco1of3";"TimeToAnyC";53923;"normal";"15";"F"
"NSGAII";"Pfiasco1of3";"TimeToAnyC";43123;"normal";"15";"F"
"NSGAII";"Pfiasco1of3";"TimeToAnyC";42508;"normal";"15";"F"
"NSGAII";"Pfiasco1of3";"TimeToAnyC";39032;"normal";"15";"F"
"NSGAII";"Pfiasco1of3";"TimeToAnyC";37586;"normal";"15";"F"
"NSGAII";"Pfiasco1of3";"TimeToAnyC";36707;"normal";"15";"F"
"NSGAII";"Pfiasco1of3";"TimeToAnyC";41100;"normal";"15";"F"
"NSGAII";"Pfiasco1of3";"TimeToAnyC";45771;"normal";"15";"F"
"NSGAII";"Pfiasco1of3";"TimeToAnyC";42662;"normal";"15";"F"
"NSGAII";"Pfiasco1of3";"TimeToAnyC";43084;"normal";"15";"F"
"NSGAII";"Pfiasco1of3";"TimeToAnyC";43901;"normal";"15";"F"
"NSGAII";"Pfiasco1of3";"TimeToAnyC";51671;"normal";"15";"F"
"NSGAII";"Pfiasco1of3";"TimeToAnyC";30739;"normal";"15";"F"
"NSGAII";"Pfiasco1of3";"TimeToAnyC";46728;"normal";"15";"F"
"NSGAII";"Pfiasco1of3";"TimeToAnyC";53601;"normal";"15";"F"
"NSGAII";"Pfiasco1of3";"TimeToAnyC";36406;"normal";"15";"F"
"NSGAII";"Pfiasco1of3";"TimeToAnyC";43225;"normal";"15";"F"
"NSGAII";"Pfiasco1of3";"TimeToAnyC";36393;"normal";"15";"F"
"IBEA";"Pfiasco1of3";"HV";0,120190882909717;"normal";"15";"FI100"
"IBEA";"Pfiasco1of3";"HV";0,120549483847944;"normal";"15";"FI100"
"IBEA";"Pfiasco1of3";"HV";0,120154324130928;"normal";"15";"FI100"
"IBEA";"Pfiasco1of3";"HV";0,120530707275984;"normal";"15";"FI100"
"IBEA";"Pfiasco1of3";"HV";0,120244872650989;"normal";"15";"FI100"
"IBEA";"Pfiasco1of3";"HV";0,120860256666102;"normal";"15";"FI100"
"IBEA";"Pfiasco1of3";"HV";0,120361933349251;"normal";"15";"FI100"
"IBEA";"Pfiasco1of3";"HV";0,120444841005782;"normal";"15";"FI100"
"IBEA";"Pfiasco1of3";"HV";0,120295746578582;"normal";"15";"FI100"
"IBEA";"Pfiasco1of3";"HV";0,120460362491084;"normal";"15";"FI100"
"IBEA";"Pfiasco1of3";"HV";0,12014405194909;"normal";"15";"FI100"
"IBEA";"Pfiasco1of3";"HV";0,120457740673293;"normal";"15";"FI100"
"IBEA";"Pfiasco1of3";"HV";0,12011454868217;"normal";"15";"FI100"
"IBEA";"Pfiasco1of3";"HV";0,120459016825307;"normal";"15";"FI100"
"IBEA";"Pfiasco1of3";"HV";0,120404384860214;"normal";"15";"FI100"
"IBEA";"Pfiasco1of3";"HV";0,120148758364409;"normal";"15";"FI100"
"IBEA";"Pfiasco1of3";"HV";0,120616931954498;"normal";"15";"FI100"
"IBEA";"Pfiasco1of3";"HV";0,120060474739748;"normal";"15";"FI100"
"IBEA";"Pfiasco1of3";"HV";0,120291917251256;"normal";"15";"FI100"
"IBEA";"Pfiasco1of3";"HV";0,120659384804268;"normal";"15";"FI100"
"IBEA";"Pfiasco1of3";"HV";0,12030233123423;"normal";"15";"FI100"
"IBEA";"Pfiasco1of3";"HV";0,120036943694862;"normal";"15";"FI100"
"IBEA";"Pfiasco1of3";"HV";0,120184542837285;"normal";"15";"FI100"
"IBEA";"Pfiasco1of3";"HV";0,120389900826376;"normal";"15";"FI100"
"IBEA";"Pfiasco1of3";"HV";0,120274753563277;"normal";"15";"FI100"
"IBEA";"Pfiasco1of3";"HV";0,120826146445099;"normal";"15";"FI100"
"IBEA";"Pfiasco1of3";"HV";0,12038721520535;"normal";"15";"FI100"
"IBEA";"Pfiasco1of3";"HV";0,120170543722827;"normal";"15";"FI100"
"IBEA";"Pfiasco1of3";"HV";0,120060308447349;"normal";"15";"FI100"
"IBEA";"Pfiasco1of3";"HV";0,12040314800069;"normal";"15";"FI100"
"IBEA";"Pfiasco1of3";"HV";0,120168189520784;"normal";"15";"FI100"
"IBEA";"Pfiasco1of3";"HV";0,120409410748321;"normal";"15";"FI100"
"IBEA";"Pfiasco1of3";"HV";0,12034161312166;"normal";"15";"FI100"
"IBEA";"Pfiasco1of3";"HV";0,12039545613784;"normal";"15";"FI100"
"IBEA";"Pfiasco1of3";"HV";0,119932699275855;"normal";"15";"FI100"
"IBEA";"Pfiasco1of3";"HV";0,120797183125782;"normal";"15";"FI100"
"IBEA";"Pfiasco1of3";"HV";0,120738320684201;"normal";"15";"FI100"
"IBEA";"Pfiasco1of3";"HV";0,120130761033448;"normal";"15";"FI100"
"IBEA";"Pfiasco1of3";"HV";0,120212232714298;"normal";"15";"FI100"
"IBEA";"Pfiasco1of3";"HV";0,120425302497762;"normal";"15";"FI100"
"IBEA";"Pfiasco1of3";"HV";0,120213871731988;"normal";"15";"FI100"
"IBEA";"Pfiasco1of3";"HV";0,121015538138814;"normal";"15";"FI100"
"IBEA";"Pfiasco1of3";"HV";0,12028370293758;"normal";"15";"FI100"
"IBEA";"Pfiasco1of3";"HV";0,120216024351832;"normal";"15";"FI100"
"IBEA";"Pfiasco1of3";"HV";0,120384866167193;"normal";"15";"FI100"
"IBEA";"Pfiasco1of3";"HV";0,120040884028981;"normal";"15";"FI100"
"IBEA";"Pfiasco1of3";"HV";0,120274130226014;"normal";"15";"FI100"
"IBEA";"Pfiasco1of3";"HV";0,120136024387944;"normal";"15";"FI100"
"IBEA";"Pfiasco1of3";"HV";0,120334646475208;"normal";"15";"FI100"
"IBEA";"Pfiasco1of3";"HV";0,120459329644499;"normal";"15";"FI100"
"IBEA";"Pfiasco1of3";"PCORRECT";29,666666;"normal";"15";"FI100"
"IBEA";"Pfiasco1of3";"PCORRECT";29,333332;"normal";"15";"FI100"
"IBEA";"Pfiasco1of3";"PCORRECT";27,666668;"normal";"15";"FI100"
"IBEA";"Pfiasco1of3";"PCORRECT";29,333332;"normal";"15";"FI100"
"IBEA";"Pfiasco1of3";"PCORRECT";31,333334;"normal";"15";"FI100"
"IBEA";"Pfiasco1of3";"PCORRECT";29,333332;"normal";"15";"FI100"
"IBEA";"Pfiasco1of3";"PCORRECT";30,333334;"normal";"15";"FI100"
"IBEA";"Pfiasco1of3";"PCORRECT";29;"normal";"15";"FI100"
"IBEA";"Pfiasco1of3";"PCORRECT";31;"normal";"15";"FI100"
"IBEA";"Pfiasco1of3";"PCORRECT";29,333332;"normal";"15";"FI100"
"IBEA";"Pfiasco1of3";"PCORRECT";31;"normal";"15";"FI100"
"IBEA";"Pfiasco1of3";"PCORRECT";30,333334;"normal";"15";"FI100"
"IBEA";"Pfiasco1of3";"PCORRECT";28,333334;"normal";"15";"FI100"
"IBEA";"Pfiasco1of3";"PCORRECT";28,333334;"normal";"15";"FI100"
"IBEA";"Pfiasco1of3";"PCORRECT";28,666666;"normal";"15";"FI100"
"IBEA";"Pfiasco1of3";"PCORRECT";28,333334;"normal";"15";"FI100"
"IBEA";"Pfiasco1of3";"PCORRECT";29;"normal";"15";"FI100"
"IBEA";"Pfiasco1of3";"PCORRECT";29,333332;"normal";"15";"FI100"
"IBEA";"Pfiasco1of3";"PCORRECT";31,666666;"normal";"15";"FI100"
"IBEA";"Pfiasco1of3";"PCORRECT";30,000002;"normal";"15";"FI100"
"IBEA";"Pfiasco1of3";"PCORRECT";29,666666;"normal";"15";"FI100"
